COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;LONGITUD_ETRS89_REGCAN95;LATITUD_ETRS89_REGCAN95;ALTITUD;COD_CA;COMUNIDAD_AUTONOMA
3038000000;3185;3;Alacant/Alicante;Benimarfull;465;556,3613;10384;3038000101;Benimarfull;401;-0,391311356;38,77574108;416;10;Comunitat Valenciana
3039000000;3190;3;Alacant/Alicante;Benimassot;85;951,2727;14024;3039000101;Benimassot;85;-0,292240041;38,74901244;724;10;Comunitat Valenciana
3040000000;3195;3;Alacant/Alicante;Benimeli;474;345,55;11985;3040000101;Benimeli;429;-0,042101105;38,82286511;90;10;Comunitat Valenciana
3041000000;3200;3;Alacant/Alicante;Benissa;12524;6972,79;54367;3041000101;Benissa;7855;0,053191992;38,7163729;252;10;Comunitat Valenciana
3042000000;3205;3;Alacant/Alicante;el Poble Nou de Benitatxell/Benitachell;5026;1268,88;17457;3042000102;el Poble Nou de Benitatxell/Benitachell;2066;0,144742727;38,73241632;159;10;Comunitat Valenciana
3043000000;3210;3;Alacant/Alicante;Biar;3677;9816,5159;40760;3043000101;Biar;3373;-0,765694481;38,63023465;699;10;Comunitat Valenciana
3044000000;3215;3;Alacant/Alicante;Bigastro;7545;409,8141;13443;3044000101;Bigastro;7531;-0,895158344;38,06331677;24;10;Comunitat Valenciana
3045000000;3220;3;Alacant/Alicante;Bolulla;487;1357,1512;16389;3045000101;Bolulla;302;-0,111584903;38,67656841;214;10;Comunitat Valenciana
3046000000;3225;3;Alacant/Alicante;Busot;3756;3361,4;28064;3046000101;Busot;635;-0,417268083;38,48501694;322;10;Comunitat Valenciana
3047000000;3230;3;Alacant/Alicante;Calp;27440;2359,3;32303;3047000101;Calp;13311;0,045418981;38,64480469;44;10;Comunitat Valenciana
3048000000;3235;3;Alacant/Alicante;Callosa d'en Sarrià;8301;3466,1654;30558;3048000102;Callosa d'en Sarrià;7061;-0,122702464;38,65156812;249;10;Comunitat Valenciana
3049000000;3240;3;Alacant/Alicante;Callosa de Segura;19895;2491,84;41486;3049000101;Callosa de Segura;17847;-0,879365974;38,12240667;18;10;Comunitat Valenciana
3050000000;3245;3;Alacant/Alicante;el Campello;31567;5529,68;55497;3050000204;el Campello;17165;-0,398383493;38,4260074;23;10;Comunitat Valenciana
3051000000;3250;3;Alacant/Alicante;el Camp de Mirra/Campo de Mirra;447;2181,5853;26539;3051000101;el Camp de Mirra/Campo de Mirra;415;-0,778961778;38,68728729;585;10;Comunitat Valenciana
3052000000;3255;3;Alacant/Alicante;Cañada;1219;1932,4451;24508;3052000101;Cañada;1178;-0,809496263;38,67527721;557;10;Comunitat Valenciana
3053000000;3260;3;Alacant/Alicante;Castalla;11900;11466,84;56140;3053000101;Castalla;9447;-0,672236774;38,59521041;678;10;Comunitat Valenciana
3054000000;3265;3;Alacant/Alicante;Castell de Castells;442;4592,67;28244;3054000101;Castell de Castells;386;-0,193051139;38,72475201;551;10;Comunitat Valenciana
3055000000;3270;3;Alacant/Alicante;Catral;9649;2002,31;20330;3055000102;Catral;7670;-0,80399012;38,15968709;8;10;Comunitat Valenciana
3056000000;3275;3;Alacant/Alicante;Cocentaina;11486;5294,4709;38405;3056000401;Cocentaina;9430;-0,440067802;38,74408152;437;10;Comunitat Valenciana
3057000000;3280;3;Alacant/Alicante;Confrides;293;3998,3328;30719;3057000201;Confrides;122;-0,268412409;38,68338078;784;10;Comunitat Valenciana
3058000000;3285;3;Alacant/Alicante;Cox;7714;1676,16;24831;3058000201;Cox;7581;-0,887372573;38,1416714;17;10;Comunitat Valenciana
3059000000;3290;3;Alacant/Alicante;Crevillent;30880;10455,01;51135;3059000202;Crevillent;24673;-0,809854678;38,24922101;132;10;Comunitat Valenciana
3060000000;3295;3;Alacant/Alicante;Quatretondeta;129;1670,4812;18277;3060000101;Quatretondeta;128;-0,316616113;38,72382833;620;10;Comunitat Valenciana
3061000000;3300;3;Alacant/Alicante;Daya Nueva;1882;717,12;11213;3061000101;Daya Nueva;1655;-0,763099632;38,11457497;8;10;Comunitat Valenciana
3062000000;3305;3;Alacant/Alicante;Daya Vieja;714;314,48;7313;3062000101;Daya Vieja;551;-0,738040447;38,10515344;5;10;Comunitat Valenciana
3063000000;3310;3;Alacant/Alicante;Dénia;47568;6640,05;97600;3063000101;Dénia;26998;0,105883001;38,84131618;15;10;Comunitat Valenciana
3064000000;3315;3;Alacant/Alicante;Dolores;8335;1865,44;21262;3064000101;Dolores;6898;-0,770134243;38,13882199;3;10;Comunitat Valenciana
3065000000;3320;3;Alacant/Alicante;Elx/Elche;245575;32650,14;91867;3065001101;Elx/Elche;198295;-0,698854923;38,26536234;81;10;Comunitat Valenciana
3066000000;3325;3;Alacant/Alicante;Elda;55554;4559,75;30494;3066000101;Elda;53753;-0,797210354;38,47966315;393;10;Comunitat Valenciana
3067000000;3330;3;Alacant/Alicante;Fageca;100;1017,479;15760;3067000101;Fageca;97;-0,267776721;38,73491991;770;10;Comunitat Valenciana
3068000000;3335;3;Alacant/Alicante;Famorca;44;972,4032;12929;3068000101;Famorca;44;-0,246539642;38,73151455;697;10;Comunitat Valenciana
3069000000;3340;3;Alacant/Alicante;Finestrat;9980;4226,08;29793;3069000202;Finestrat;2658;-0,212206122;38,56721107;256;10;Comunitat Valenciana
3070000000;3345;3;Alacant/Alicante;Formentera del Segura;4865;434,92;12946;3070000201;Formentera del Segura;3084;-0,746285335;38,08429365;9;10;Comunitat Valenciana
3071000000;3350;3;Alacant/Alicante;Gata de Gorgos;6804;2033,87;20128;3071000101;Gata de Gorgos;5379;0,083570731;38,77332725;75;10;Comunitat Valenciana
3072000000;3355;3;Alacant/Alicante;Gaianes;586;957,1426;12485;3072000101;Gaianes;307;-0,407858008;38,8130008;419;10;Comunitat Valenciana
3073000000;3360;3;Alacant/Alicante;Gorga;288;910,6836;18983;3073000101;Gorga;252;-0,356451546;38,71856528;546;10;Comunitat Valenciana
3074000000;3365;3;Alacant/Alicante;Granja de Rocamora;2717;705,17;26844;3074000101;Granja de Rocamora;2618;-0,889077497;38,15296485;16;10;Comunitat Valenciana
3075000000;3370;3;Alacant/Alicante;el Castell de Guadalest;280;1596,02;21929;3075000101;el Castell de Guadalest;190;-0,198639238;38,67744385;570;10;Comunitat Valenciana
3076000000;3375;3;Alacant/Alicante;Guardamar del Segura;18541;3393,72;33048;3076000103;Guardamar del Segura;14248;-0,65388166;38,09012729;25;10;Comunitat Valenciana
3077000000;3380;3;Alacant/Alicante;el Fondó de les Neus/Hondón de las Nieves;2775;6887,53;36764;3077000201;el Fondó de les Neus/Hondón de las Nieves;1239;-0,852474823;38,308635;367;10;Comunitat Valenciana
3078000000;3385;3;Alacant/Alicante;Hondón de los Frailes;1323;1254,5898;14915;3078000101;Hondón de los Frailes;598;-0,927483932;38,27316868;414;10;Comunitat Valenciana
3079000000;3390;3;Alacant/Alicante;Ibi;24662;6241,22;30902;3079000101;Ibi;23912;-0,572757015;38,62653685;753;10;Comunitat Valenciana
3080000000;3395;3;Alacant/Alicante;Jacarilla;2180;1220,4205;18436;3080000101;Jacarilla;1986;-0,868470969;38,0627334;22;10;Comunitat Valenciana
3081000000;3400;3;Alacant/Alicante;Xaló;3122;3460,02;31685;3081000101;Xaló;1941;-0,012091088;38,73920516;192;10;Comunitat Valenciana
3082000000;3405;3;Alacant/Alicante;Xàbia/Jávea;30817;6891,38;58220;3082000214;Xàbia/Jávea;13882;0,163523555;38,78906246;46;10;Comunitat Valenciana
3083000000;3410;3;Alacant/Alicante;Xixona/Jijona;7667;16373,49;68645;3083000101;Xixona/Jijona;7106;-0,507189631;38,53941113;448;10;Comunitat Valenciana
3084000000;3415;3;Alacant/Alicante;l'Orxa/Lorcha;591;3177,3;24728;3084000101;l'Orxa/Lorcha;542;-0,311838984;38,84540041;261;10;Comunitat Valenciana
3085000000;3420;3;Alacant/Alicante;Llíber;952;2198,34;26923;3085000101;Llíber;419;0,005968513;38,74296644;180;10;Comunitat Valenciana
3086000000;3425;3;Alacant/Alicante;Millena;266;977,3401;16190;3086000101;Millena;116;-0,363833544;38,7307334;634;10;Comunitat Valenciana
3088000000;3430;3;Alacant/Alicante;Monforte del Cid;9372;7952,2261;49689;3088000301;Monforte del Cid;6584;-0,729300443;38,3795509;219;10;Comunitat Valenciana
3089000000;3435;3;Alacant/Alicante;Monòver/Monóvar;13098;15228,55;54857;3089000401;Monòver/Monóvar;10436;-0,839000344;38,43694476;389;10;Comunitat Valenciana
3090000000;3440;3;Alacant/Alicante;Mutxamel;28689;4765,3187;34880;3090000114;Mutxamel;15390;-0,444307023;38,41456384;64;10;Comunitat Valenciana
3091000000;3445;3;Alacant/Alicante;Murla;574;581,336;11828;3091000101;Murla;317;-0,082724882;38,75993553;285;10;Comunitat Valenciana
3092000000;3450;3;Alacant/Alicante;Muro de Alcoy;9361;3024,3942;31128;3092000401;Muro de Alcoy;7974;-0,43700593;38,78025146;400;10;Comunitat Valenciana
3093000000;3455;3;Alacant/Alicante;Novelda;26612;7572,424;42521;3093000202;Novelda;23778;-0,764900966;38,38622103;241;10;Comunitat Valenciana
3094000000;3460;3;Alacant/Alicante;la Nucia;19329;2136,1299;30865;3094000103;la Nucia;5521;-0,122688781;38,61760909;218;10;Comunitat Valenciana
3095000000;3465;3;Alacant/Alicante;Ondara;7729;1034,5;20279;3095000101;Ondara;6967;0,016886129;38,82805507;30;10;Comunitat Valenciana
3096000000;3470;3;Alacant/Alicante;Onil;8145;4835,45;33672;3096000101;Onil;7520;-0,673348473;38,63075687;714;10;Comunitat Valenciana
3097000000;3475;3;Alacant/Alicante;Orba;2402;1772,9579;26196;3097000304;Orba;1216;-0,064935724;38,77965237;153;10;Comunitat Valenciana
3098000000;3480;3;Alacant/Alicante;Orxeta;934;2406,2327;30104;3098000102;Orxeta;607;-0,261156664;38,56382733;179;10;Comunitat Valenciana
3099000000;3485;3;Alacant/Alicante;Orihuela;84279;36553,82;234127;3099002102;Orihuela;31959;-0,95015943;38,08550855;24;10;Comunitat Valenciana
3100000000;3490;3;Alacant/Alicante;Parcent;1049;1177,04;15015;3100000101;Parcent;691;-0,06386412;38,7454292;290;10;Comunitat Valenciana
3101000000;3495;3;Alacant/Alicante;Pedreguer;8843;2957,09;24776;3101000104;Pedreguer;6059;0,03409402;38,79261553;93;10;Comunitat Valenciana
3102000000;3500;3;Alacant/Alicante;Pego;10852;5284,6658;33677;3102000102;Pego;9831;-0,117219119;38,84198523;79;10;Comunitat Valenciana
3103000000;3505;3;Alacant/Alicante;Penàguila;305;4991,51;47887;3103000101;Penàguila;241;-0,359186571;38,67937221;684;10;Comunitat Valenciana
3104000000;3510;3;Alacant/Alicante;Petrer;34035;10428,11;43761;3104000103;Petrer;28473;-0,770624767;38,48499414;460;10;Comunitat Valenciana
3105000000;3515;3;Alacant/Alicante;el Pinós/Pinoso;8556;12698,07;59321;3105000801;el Pinós/Pinoso;6945;-1,041368493;38,40357264;572;10;Comunitat Valenciana
3106000000;3520;3;Alacant/Alicante;Planes;705;3886,7596;27974;3106000401;Planes;553;-0,343235397;38,78519718;441;10;Comunitat Valenciana
3107000000;3525;3;Alacant/Alicante;Polop;5894;2255,93;22516;3107000201;Polop;3840;-0,131400315;38,62269363;215;10;Comunitat Valenciana
3109000000;3530;3;Alacant/Alicante;Rafal;4823;156,44;6594;3109000101;Rafal;4769;-0,849410251;38,10337338;13;10;Comunitat Valenciana
3110000000;3535;3;Alacant/Alicante;el Ràfol d'Almúnia;742;488,79;12854;3110000101;el Ràfol d'Almúnia;444;-0,052445596;38,82043895;86;10;Comunitat Valenciana
3111000000;3540;3;Alacant/Alicante;Redován;8310;944,7868;22932;3111000102;Redován;7288;-0,905388965;38,11395405;25;10;Comunitat Valenciana
3112000000;3545;3;Alacant/Alicante;Relleu;1373;7678,98;41096;3112000101;Relleu;706;-0,310922698;38,58695068;439;10;Comunitat Valenciana
3113000000;3550;3;Alacant/Alicante;Rojales;17488;2772,57;37005;3113000103;Rojales;5116;-0,724788901;38,08758972;10;10;Comunitat Valenciana
3114000000;3555;3;Alacant/Alicante;la Romana;2766;4323,09;31955;3114000102;la Romana;1618;-0,89647799;38,36668648;421;10;Comunitat Valenciana
3115000000;3560;3;Alacant/Alicante;Sagra;443;562,49;11699;3115000101;Sagra;432;-0,064797183;38,81147996;103;10;Comunitat Valenciana
3116000000;3565;3;Alacant/Alicante;Salinas;1822;6202,07;32093;3116000101;Salinas;1389;-0,913336855;38,51993965;496;10;Comunitat Valenciana
3117000000;3590;3;Alacant/Alicante;Sanet y Negrals;721;394,1625;8049;3117000101;Sanet y Negrals;530;-0,035287395;38,8197219;82;10;Comunitat Valenciana
3118000000;3570;3;Alacant/Alicante;San Fulgencio;9906;2070,11;20939;3118000203;San Fulgencio;1554;-0,718882252;38,11200673;3;10;Comunitat Valenciana
3119000000;3575;3;Alacant/Alicante;Sant Joan d'Alacant;26772;963,8765;13854;3119000108;Sant Joan d'Alacant;23434;-0,435807496;38,40129672;40;10;Comunitat Valenciana
3120000000;3580;3;Alacant/Alicante;San Miguel de Salinas;7364;5484,62;29622;3120000103;San Miguel de Salinas;4205;-0,788615426;37,97925469;75;10;Comunitat Valenciana
3121000000;3595;3;Alacant/Alicante;Santa Pola;39622;5816,0985;43087;3121000106;Santa Pola;26765;-0,555594953;38,19000844;1;10;Comunitat Valenciana
3122000000;3585;3;Alacant/Alicante;Sant Vicent del Raspeig/San Vicente del Raspeig;60428;4055,084;38579;3122000605;Sant Vicent del Raspeig/San Vicente del Raspeig;54718;-0,522465664;38,3957547;105;10;Comunitat Valenciana
3123000000;3600;3;Alacant/Alicante;Sax;10360;6346,5;31474;3123000101;Sax;8807;-0,817429663;38,53864647;475;10;Comunitat Valenciana
3124000000;3605;3;Alacant/Alicante;Sella;622;3883,05;29631;3124000101;Sella;507;-0,271664275;38,60845324;414;10;Comunitat Valenciana
3125000000;3610;3;Alacant/Alicante;Senija;692;478,6374;11096;3125000102;Senija;438;0,041612761;38,72826933;233;10;Comunitat Valenciana
3127000000;3620;3;Alacant/Alicante;Tàrbena;667;3167,0038;28630;3127000101;Tàrbena;450;-0,10215499;38,69386924;558;10;Comunitat Valenciana
3128000000;3625;3;Alacant/Alicante;Teulada;12932;3232,47;34508;3128000215;Teulada;5222;0,10441735;38,72832869;176;10;Comunitat Valenciana
3129000000;3630;3;Alacant/Alicante;Tibi;1831;7038,2694;35711;3129000103;Tibi;934;-0,577486813;38,53094032;533;10;Comunitat Valenciana
3130000000;3635;3;Alacant/Alicante;Tollos;34;1597,312;19407;3130000101;Tollos;34;-0,275237792;38,7566054;762;10;Comunitat Valenciana
3131000000;3640;3;Alacant/Alicante;Tormos;329;536;14453;3131000101;Tormos;270;-0,072098415;38,80217323;127;10;Comunitat Valenciana
3132000000;3645;3;Alacant/Alicante;la Torre de les Maçanes/Torremanzanas;757;3647,9641;29931;3132000101;la Torre de les Maçanes/Torremanzanas;554;-0,419974923;38,60749575;782;10;Comunitat Valenciana
3133000000;3650;3;Alacant/Alicante;Torrevieja;100470;7176,02;47324;3133000206;Torrevieja;73420;-0,683382913;37,97767803;8;10;Comunitat Valenciana
3134000000;3655;3;Alacant/Alicante;la Vall d'Alcalà;159;2285,0561;24552;3134000101;Alcalà de la Jovada;105;-0,252420876;38,79457267;643;10;Comunitat Valenciana
3135000000;3660;3;Alacant/Alicante;la Vall d'Ebo;231;3242,5432;24069;3135000101;la Vall d'Ebo;216;-0,1599292;38,80557079;393;10;Comunitat Valenciana
3136000000;3665;3;Alacant/Alicante;la Vall de Gallinera;589;5363,2909;36163;3136000101;Benialí;126;-0,221193249;38,82121696;293;10;Comunitat Valenciana
3137000000;3670;3;Alacant/Alicante;la Vall de Laguar;914;2305,4272;24361;3137000301;Fleix;161;-0,10944662;38,77743427;439;10;Comunitat Valenciana
3138000000;3675;3;Alacant/Alicante;el Verger;5560;809,77;13674;3138000101;el Verger;4755;0,010425143;38,8472443;18;10;Comunitat Valenciana
3139000000;3680;3;Alacant/Alicante;la Vila Joiosa/Villajoyosa;37578;5888,8;45335;3139000401;la Vila Joiosa/Villajoyosa;22128;-0,232622623;38,50511374;26;10;Comunitat Valenciana
3140000000;3685;3;Alacant/Alicante;Villena;34729;34505,38;96785;3140000510;Villena;32121;-0,863115784;38,63140488;507;10;Comunitat Valenciana
3901000000;3615;3;Alacant/Alicante;els Poblets;2769;368,17;8648;3901000301;Setla;430;0,016036801;38,84912798;15;10;Comunitat Valenciana
3902000000;3512;3;Alacant/Alicante;Pilar de la Horadada;24359;7782,15;47103;3902000103;Pilar de la Horadada;15082;-0,792686543;37,86424495;33;10;Comunitat Valenciana
3903000000;3437;3;Alacant/Alicante;Los Montesinos;5759;1499,03;21321;3903000101;Los Montesinos;5301;-0,743814388;38,02647795;17;10;Comunitat Valenciana
3904000000;3572;3;Alacant/Alicante;San Isidro;2367;1141,67;15455;3904000101;San Isidro;2320;-0,83861772;38,17079855;9;10;Comunitat Valenciana
4001000000;4005;4;Almería;Abla;1267;4522,82;46736;4001000101;Abla;1142;-2,779619244;37,14148402;859;1;Andalucía
4002000000;4010;4;Almería;Abrucena;1235;8348,36;58412;4002000101;Abrucena;1062;-2,796592028;37,13338311;973;1;Andalucía
4003000000;4015;4;Almería;Adra;25579;8969,45;51619;4003000101;Adra;20567;-3,014553566;36,74929792;7;1;Andalucía
4004000000;4020;4;Almería;Albanchez;684;3491,3;26860;4004000101;Albanchez;583;-2,181107186;37,28714845;485;1;Andalucía
4005000000;4025;4;Almería;Alboloduy;578;6973,4477;47842;4005000101;Alboloduy;507;-2,62173941;37,0328555;378;1;Andalucía
4006000000;4030;4;Almería;Albox;12872;16827,6;61380;4006000101;Albox;9292;-2,146835459;37,38967753;422;1;Andalucía
4007000000;4035;4;Almería;Alcolea;831;6751,6723;47344;4007000101;Alcolea;704;-2,961056272;36,97448405;740;1;Andalucía
4008000000;4040;4;Almería;Alcóntar;551;9390,6745;59358;4008000101;Alcóntar;146;-2,597154915;37,33579535;953;1;Andalucía
4009000000;4045;4;Almería;Alcudia de Monteagud;117;1552,04;22484;4009000101;Alcudia de Monteagud;113;-2,266260918;37,23604586;1026;1;Andalucía
4010000000;4050;4;Almería;Alhabia;750;1639,4593;18386;4010000101;Alhabia;682;-2,587449659;36,98955001;287;1;Andalucía
4011000000;4055;4;Almería;Alhama de Almería;4016;2624,375;25588;4011000101;Alhama de Almería;3514;-2,570251729;36,95724497;521;1;Andalucía
4012000000;4060;4;Almería;Alicún;203;587,3104;14336;4012000101;Alicún;194;-2,602110644;36,96627206;418;1;Andalucía
4013000000;4001;4;Almería;Almería;204772;29572,44;127373;4013000101;Almería;171396;-2,467672485;36,84011268;23;1;Andalucía
4014000000;4065;4;Almería;Almócita;215;3082,5201;39310;4014000101;Almócita;210;-2,790361131;37,00276845;835;1;Andalucía
4015000000;4070;4;Almería;Alsodux;125;2010,2293;32083;4015000101;Alsodux;96;-2,594334824;37,00163755;315;1;Andalucía
4016000000;4075;4;Almería;Antas;3505;9973,47;42414;4016000201;Antas;1985;-1,91739023;37,24529971;105;1;Andalucía
4017000000;4080;4;Almería;Arboleas;4182;6621,51;47445;4017000101;Arboleas;773;-2,074676812;37,3503749;287;1;Andalucía
4018000000;4085;4;Almería;Armuña de Almanzora;373;772,17;15299;4018000101;Armuña de Almanzora;333;-2,411330801;37,3498386;631;1;Andalucía
4019000000;4090;4;Almería;Bacares;226;9452,09;39976;4019000101;Bacares;226;-2,453399732;37,26078271;1207;1;Andalucía
4020000000;4095;4;Almería;Bayárcal;294;3802,3734;35027;4020000101;Bayárcal;276;-2,995079367;37,02982545;1257;1;Andalucía
4021000000;4100;4;Almería;Bayarque;214;2636,08;28909;4021000101;Bayarque;206;-2,436111339;37,3300009;808;1;Andalucía
4022000000;4105;4;Almería;Bédar;973;4672,13;33619;4022000201;Bédar;362;-1,981829516;37,18976748;389;1;Andalucía
4023000000;4110;4;Almería;Beires;140;3883,4832;37726;4023000101;Beires;138;-2,791169656;37,01253091;922;1;Andalucía
4024000000;4115;4;Almería;Benahadux;4909;1661,5387;18999;4024000101;Benahadux;4508;-2,455766;36,925792;115;1;Andalucía
4026000000;4125;4;Almería;Benitagla;64;639,68;14152;4026000101;Benitagla;64;-2,238008232;37,23170781;946;1;Andalucía
4027000000;4130;4;Almería;Benizalón;242;3222,53;32430;4027000101;Benizalón;133;-2,24165602;37,2118904;934;1;Andalucía
4028000000;4135;4;Almería;Bentarique;226;1134,3564;28435;4028000101;Bentarique;216;-2,619423387;36,98653178;321;1;Andalucía
4029000000;4140;4;Almería;Berja;12997;18581,24;66447;4029000401;Berja;9756;-2,949451002;36,84642954;334;1;Andalucía
4030000000;4145;4;Almería;Canjáyar;1143;6668,14;58293;4030000201;Canjáyar;1041;-2,739620614;37,00967503;607;1;Andalucía
4031000000;4150;4;Almería;Cantoria;3611;7895,2;49635;4031000401;Cantoria;1959;-2,193462608;37,35257189;383;1;Andalucía
4032000000;4155;4;Almería;Carboneras;8456;9546,4247;57089;4032000401;Carboneras;7096;-1,895097785;36,99678677;9;1;Andalucía
4033000000;4160;4;Almería;Castro de Filabres;105;2923,5664;29594;4033000101;Castro de Filabres;105;-2,439963273;37,18442307;941;1;Andalucía
4034000000;4165;4;Almería;Cóbdar;171;3199,95;31537;4034000101;Cóbdar;150;-2,21022763;37,26175483;608;1;Andalucía
4035000000;4170;4;Almería;Cuevas del Almanzora;15435;26375,35;76336;4035030501;Cuevas del Almanzora;6924;-1,881344085;37,29705622;90;1;Andalucía
4036000000;4175;4;Almería;Chercos;305;1355,46;15071;4036000101;Chercos;184;-2,257882866;37,26640518;788;1;Andalucía
4037000000;4180;4;Almería;Chirivel;1635;19647,14;73611;4037000601;Chirivel;1124;-2,265496131;37,59545744;1037;1;Andalucía
4038000000;4185;4;Almería;Dalías;4184;14072,85;79402;4038000401;Dalías;3593;-2,87057698;36,82111941;412;1;Andalucía
4041000000;4200;4;Almería;Enix;624;6684,4603;53230;4041000101;Enix;389;-2,601817435;36,87705498;722;1;Andalucía
4043000000;4210;4;Almería;Felix;772;8126,2027;41816;4043000201;Felix;623;-2,657526523;36,86897838;816;1;Andalucía
4044000000;4215;4;Almería;Fines;2390;2312,44;26401;4044000501;Fines;1994;-2,263101772;37,3587942;479;1;Andalucía
4045000000;4220;4;Almería;Fiñana;1991;13421,57;71083;4045000201;Fiñana;1907;-2,840913282;37,17114925;956;1;Andalucía
4046000000;4225;4;Almería;Fondón;1151;9115,8777;58602;4046000201;Fondón;759;-2,859266302;36,98012729;845;1;Andalucía
